Ticker,Mean,Sigma,Upper,Lower,LastPrice,BuyZone,SellZone,UnderControl,Slope_5d,Trend_Robust,Actionability,Name,Price,Signal
MMM,,,,,,,,,,,,3M Company,144.84,NONE
MNST,,,,,,,,,,,,Monster Beverage Corporation,77.56,NONE
MO,,,,,,,,,,,,"Altria Group, Inc.",67.15,NONE
MPWR,,,,,,,,,,,,"Monolithic Power Systems, Inc.",1592.17,NONE
MSCI,,,,,,,,,,,,MSCI Inc.,598.01,NONE
MTD,,,,,,,,,,,,"Mettler-Toledo International, I",1264.36,NONE
MU,,,,,,,,,,,,"Micron Technology, Inc.",481.72,NONE
NCLH,,,,,,,,,,,,Norwegian Cruise Line Holdings ,18.42,NONE
NDSN,,,,,,,,,,,,Nordson Corporation,283.83,NONE
NEE,,,,,,,,,,,,"NextEra Energy, Inc.",96.25,NONE
NFLX,,,,,,,,,,,,"Netflix, Inc.",92.82,NONE
NI,,,,,,,,,,,,NiSource Inc,48.29,NONE
NOC,,,,,,,,,,,,Northrop Grumman Corporation,587.66,NONE
NOW,,,,,,,,,,,,"ServiceNow, Inc.",84.78,NONE
NSC,,,,,,,,,,,,Norfolk Southern Corporation,321.44,NONE
NUE,,,,,,,,,,,,Nucor Corporation,212.95,NONE
NXPI,,,,,,,,,,,,NXP Semiconductors N.V.,241.16,NONE
ODFL,,,,,,,,,,,,"Old Dominion Freight Line, Inc.",222.78,NONE
OKE,,,,,,,,,,,,"ONEOK, Inc.",87.21,NONE
ON,,,,,,,,,,,,ON Semiconductor Corporation,97.78,NONE
PCG,,,,,,,,,,,,Pacific Gas & Electric Co.,16.83,NONE
PDD,,,,,,,,,,,,PDD Holdings Inc.,97.77,NONE
PFE,,,,,,,,,,,,"Pfizer, Inc.",26.67,NONE
PFG,,,,,,,,,,,,Principal Financial Group Inc,97.0,NONE
PG,,,,,,,,,,,,Procter & Gamble Company (The),145.71,NONE
PHM,,,,,,,,,,,,"PulteGroup, Inc.",130.64,NONE
PKG,,,,,,,,,,,,Packaging Corporation of Americ,215.02,NONE
PM,,,,,,,,,,,,Philip Morris International Inc,169.19,NONE
PODD,,,,,,,,,,,,Insulet Corporation,192.21,NONE
PRU,,,,,,,,,,,,"Prudential Financial, Inc.",94.35,NONE
PSA,,,,,,,,,,,,Public Storage,310.82,NONE
PWR,,,,,,,,,,,,"Quanta Services, Inc.",633.44,NONE
QRVO,,,,,,,,,,,,"Qorvo, Inc.",84.65,NONE
RCL,,,,,,,,,,,,Royal Caribbean Cruises Ltd.,260.43,NONE
REG,,,,,,,,,,,,Regency Centers Corporation,80.74,NONE
REGN,,,,,,,,,,,,"Regeneron Pharmaceuticals, Inc.",766.02,NONE
RF,,,,,,,,,,,,Regions Financial Corporation,28.4,NONE
RMD,,,,,,,,,,,,ResMed Inc.,219.51,NONE
ROL,,,,,,,,,,,,"Rollins, Inc.",56.99,NONE
RSG,,,,,,,,,,,,"Republic Services, Inc.",214.04,NONE
RTX,,,,,,,,,,,,RTX Corporation,179.3,NONE
SCHW,,,,,,,,,,,,Charles Schwab Corporation (The,88.92,NONE
SEDG,,,,,,,,,,,,"SolarEdge Technologies, Inc.",47.36,NONE
SEE,,,,,,,,,,,,Sealed Air Corporation,42.15,NONE
SJM,,,,,,,,,,,,The J.M. Smucker Company,96.19,NONE
SLB,,,,,,,,,,,,SLB Limited,54.74,NONE
SNA,,,,,,,,,,,,Snap-On Incorporated,390.75,NONE
STX,,,,,,,,,,,,Seagate Technology Holdings PLC,587.62,NONE
SWK,,,,,,,,,,,,"Stanley Black & Decker, Inc.",76.01,NONE
SWKS,,,,,,,,,,,,"Skyworks Solutions, Inc.",61.55,NONE
SYK,,,,,,,,,,,,Stryker Corporation,329.65,NONE
T,,,,,,,,,,,,AT&T Inc.,26.61,NONE
TAP,,,,,,,,,,,,Molson Coors Beverage Company,42.87,NONE
TDG,,,,,,,,,,,,Transdigm Group Incorporated,1165.76,NONE
TECH,,,,,,,,,,,,Bio-Techne Corp,52.2,NONE
TEL,,,,,,,,,,,,TE Connectivity plc,217.73,NONE
TER,,,,,,,,,,,,"Teradyne, Inc.",400.99,NONE
TFC,,,,,,,,,,,,Truist Financial Corporation,51.4,NONE
TFX,,,,,,,,,,,,Teleflex Incorporated,136.65,NONE
TMO,,,,,,,,,,,,Thermo Fisher Scientific Inc,466.7,NONE
TPR,,,,,,,,,,,,"Tapestry, Inc.",146.45,NONE
TROW,,,,,,,,,,,,"T. Rowe Price Group, Inc.",99.49,NONE
TRV,,,,,,,,,,,,"The Travelers Companies, Inc.",307.33,NONE
TSCO,,,,,,,,,,,,Tractor Supply Company,38.17,NONE
TSN,,,,,,,,,,,,"Tyson Foods, Inc.",65.23,NONE
TT,,,,,,,,,,,,Trane Technologies plc,485.53,NONE
TXN,,,,,,,,,,,,Texas Instruments Incorporated,282.23,NONE
UAL,,,,,,,,,,,,"United Airlines Holdings, Inc.",91.25,NONE
UNH,,,,,,,,,,,,UnitedHealth Group Incorporated,354.56,NONE
UNP,,,,,,,,,,,,Union Pacific Corporation,271.26,NONE
UPS,,,,,,,,,,,,"United Parcel Service, Inc.",107.72,NONE
URI,,,,,,,,,,,,"United Rentals, Inc.",986.78,NONE
VRSN,,,,,,,,,,,,"VeriSign, Inc.",276.95,NONE
VRTX,,,,,,,,,,,,Vertex Pharmaceuticals Incorpor,435.1,NONE
VZ,,,,,,,,,,,,Verizon Communications Inc.,47.22,NONE
WAB,,,,,,,,,,,,Westinghouse Air Brake Technolo,269.45,NONE
WAT,,,,,,,,,,,,Waters Corporation,311.2,NONE
WBD,,,,,,,,,,,,"Warner Bros. Discovery, Inc. - ",26.9,NONE
WDAY,,,,,,,,,,,,"Workday, Inc.",114.67,NONE
WDC,,,,,,,,,,,,Western Digital Corporation,403.12,NONE
WHR,,,,,,,,,,,,Whirlpool Corporation,54.2,NONE
WM,,,,,,,,,,,,"Waste Management, Inc.",232.8,NONE
WMT,,,,,,,,,,,,Walmart Inc.,132.03,NONE
WRB,,,,,,,,,,,,W.R. Berkley Corporation,68.45,NONE
WST,,,,,,,,,,,,"West Pharmaceutical Services, I",309.7,NONE
ZBH,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",92.44,NONE
ZION,,,,,,,,,,,,Zions Bancorporation N.A.,62.63,NONE
ZTS,,,,,,,,,,,,Zoetis Inc.,116.06,NONE
